reward/env_8,reward/env_0,reward/env_1,reward/env_2,reward/env_3,reward/env_4,reward/env_5,reward/env_6,reward/env_7,reward/env_9,reward/env_10,reward/env_11,reward/env_12,reward/env_13,reward/env_14,reward/env_15,train/entropy_loss,train/clip_range,train/value_loss,train/std,train/loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length,time/total_timesteps,eval/success_rate
,,,,,,,,,1235.980374269397,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,756.1303555483485,,,,,,,,,,,,,,,,,
,,,,,1192.6652183740612,,,,,,,,,,,,,,,,,,,,,,,,,
1180.6489837526372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,963.2383588070227,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1182.0783087352745,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1203.9358318883367,,,,,,,,,,,,,,,
,1213.3475347019253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,969.6285617781623,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,948.947230528873,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1199.3184739859137,,,,,,,,,,,,,,,,,,
,,,,,,,1177.3410889585455,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1191.7728957070535,,,,,,,,,,,,,,,,,,,,,,
,,,,1203.2794123929461,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1200.6989412920007,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1186.6892230555945,,,,,,,,,,,,,,,,,
,,,,,,,,,,,983.4709140776886,,,,,,,,,,,,,,,,,,,
,,,,,1180.87263509215,,,,,,,,,,,,,,,,,,,,,,,,,
,,1241.1993048778575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771.7711898059276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1003.6782553443348,,,,,,,,,,,,,,,
,,,986.3802320174816,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1175.0877233523638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1176.4743595436291,,,,,,,,,,,,,,,,
,,,,,,1246.9537368411118,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,985.2942181835267,,,,,,,,,,,,,,,,,,,,
,,,,1141.7319446754564,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1202.4740193700752,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1274.4360152769927,,,,,,,,,,,,,,,,,,
,,,,,,,1011.9124571933432,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,952.8323661853941,,,,,,,,,,,,,,,,,
,,,,,,,,,1003.7583397000301,,,,,,,-4.569242018461227,0.2,10021.969101905823,0.5489959716796875,8063.4033203125,0.0003,0.007855286,0.108172607421875,0.43523305654525757,-0.004481704112731677,1610,,,,
,,,,,1238.8429754299254,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1242.838403676074,,,,,,,,,,,,,,,,,,,
,,1210.073467095273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216.872406216517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1225.3829703779263,,,,,,,,,,,,,,,
,985.1916495752682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1174.3428046007803,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1154.6234250802574,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1155.470727755359,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1186.1349533689931,,,,,,,,,,,,,,,,
,,,,1195.2089845509704,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,712.2305267840289,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1172.1447290478054,,,,,,,,,,,,,,,,,,
,,,,,,,,1211.3953611317638,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1179.647096396189,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1171.67076156642,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.29605279,53.37,5280000,0.91
,,,,,1207.9191733603486,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1216.3020340579028,,,,,,,,,,,,,,,,,,,
1202.833047231153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1218.680767333357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,966.5231309692357,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1201.064433830557,,,,,,,,,,,,,,,
,,,,,,985.3749350810597,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,901.0140238346028,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1189.1096212894777,,,,,,,,,,,,,,,,
,1204.1930692284245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1171.2918832134453,,,,,,,,,,,,,,,,,
,,,,,,,,1182.829466160892,,,,,,,,,,,,,,,,,,,,,,
,,,,842.5422433580663,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,984.0183899539982,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1223.04541454947,,,,,,,,,,,,,,,,,,
,,,,,,,1201.957531733076,,,,,,,,,,,,,,,,,,,,,,,
1138.3404662745234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1185.5299991063625,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736.0850009703099,,,,,,,,,,,,,,,,,,,
,,1180.4419359894182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1165.9375375180916,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1206.4148138422604,,,,,,,,,,,,,,,
,,,,,,,,,,960.7562125915159,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,955.2525641800103,,,,,,,,,,,,,,,,
,,,,,,1009.9517845655055,,,,,,,,,,,,,,,,,,,,,,,,
,1001.942056125756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1175.898042194215,,,,,,,,,,,,,,,,,
,,,,,,,,1217.8738863832825,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1187.5705137807395,,,,,,,,,,,,,,,,,,,,,
,,,,1212.045016729896,,,,,,,,,,,,,,,,,,,,,,,,,,
1176.1539168483705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,965.6843621992836,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1224.5043576513294,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1214.8483430145188,,,,,,,,,,,,,,,,,,,
,,,,,1007.0244877471152,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1145.6095550075756,,,,,,,,,,,,,,,
,,1239.33310111999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1209.490958223559,,,,,,,,,,,,,,,,,,,,
,,,1223.0922690906864,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1178.6738968743048,,,,,,,,,,,,,,,,,,,,,,,,
,1179.9894993872508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1207.8723419113364,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1214.335383875101,,,,,,,,,,,,,,,,,
1192.8192868427905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1170.264149601287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1031.526689600401,,,,,,,,,,,,,,,,,,,,,
,,,,1209.9891046314617,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,984.5943951133777,,,,,,,,,,,,,,,,,,,,,,
,,,,,1169.3392894606034,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,953.2579487153978,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1206.8087000496864,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1181.773788695074,,,,,,,,,,,,,,,
,,1210.5407557405485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1170.394412259822,,,,,,,,,,,,,,,,,,,,,,,,
,,,1184.4289432557773,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1223.7412593171173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1185.4026587329256,,,,,,,,,,,,,,,,
,,,,,,,,,,989.3800165960099,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1217.0034328329148,,,,,,,,,,,,,,,,,
1194.0928251838707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1166.9975096596274,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1159.892735815943,,,,,,,,,,,,,,,,,,,,,,
,,,,1202.349117701516,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1223.5734836280433,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1211.8308965932533,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1174.7816500830354,,,,,,,,,,,,,,,
,,950.5877858159726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1243.2577767966472,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,967.1741235255298,,,,,,,,,,,,,,,,,,,
,,,,,,1207.11096583406,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1170.9318650692471,,,,,,,,,,,,,,,,,,,,
,1178.8147257921019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,981.463661535375,,,,,,,,,,,,,,,,
,,,1194.1268855023884,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1196.4197377218734,,,,,,,,,,,,,,,,,
,,,,,,,,1157.6249031303928,,,,,,,,,,,,,,,,,,,,,,
1209.6256029977144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1227.9770551004615,,,,,,,,,,,,,,,,,,,,,,,
,,,,1186.9202622073356,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1206.0584204808174,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1196.8307271445124,,,,,,,,,,,,,,,
,,1169.4058074033517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1196.5917264645382,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1015.150064699637,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1214.7161859771516,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1170.9591575652985,,,,,,,,,,,,,,,,,,,,
,,,,,,1197.5572756791166,,,,,,,,,,,,,,,,,,,,,,,,
,1169.6071573921656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1185.7365782970803,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1191.560974984393,,,,,,,,,,,,,,,,,
,,,981.0701723326249,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,994.1130952059823,,,,,,,,,,,,,,,,,,,,,,
,,,,947.7217155647046,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1227.5681104219314,,,,,,,,,,,,,,,,,,,,,,,
1233.8242364939629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1189.253984245191,,,,,,,,,,,,,,,,,,
,,,,,1135.695151181811,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1246.783436096242,,,,,,,,,,,,,,,
,,,,,,,,,980.0199732892837,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1186.5260272994176,,,,,,,,,,,,,,,,,,,
,,1244.3323321929054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1203.5488767797463,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1243.2147994923794,,,,,,,,,,,,,,,,,,,,
,1176.3345651381758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,974.5183985638885,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,948.3039165731701,,,,,,,,,,,,,,,,
,,,1210.2060178942988,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,955.3738801177462,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1176.4564442675537,,,,,,,,,,,,,,,,,,,,,,,
,,,,1207.9389520384789,,,,,,,,,,,,-4.551891753822565,0.2,9749.26134748459,0.5483562350273132,4043.58447265625,0.0003,0.008109945,0.0940521240234375,0.5211789011955261,-0.003480611753366247,1620,,,,
1246.4215078010752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1179.8588106912066,,,,,,,,,,,,,,,,,,
,,,,,,,,,1157.61422518735,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1168.2732668856318,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,983.9174158901193,,,,,,,,,,,,,,,
,,,,,1211.9575502869436,,,,,,,,,,,,,,,,,,,,,,,,,
,,1183.3142342917524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1170.6921150004885,,,,,,,,,,,,,,,,,
,1171.2869378660455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1240.898049083547,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1205.5510847227354,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1215.758052971618,,,,,,,,,,,,,,,,
,,,1219.4258557846435,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1228.3891303705282,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1177.826068527001,,,,,,,,,,,,,,,,,,,,,,,
,,,,1177.4971710182658,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1169.7070562135186,,,,,,,,,,,,,,,,,,
1176.704324486838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1179.8946728659648,,,,,,,,,,,,,,,,,,,
,,,,,1195.4601024703557,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1223.7451637196807,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1158.2762165763377,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1204.7465696575662,,,,,,,,,,,,,,,
,,,,,,1152.526762017102,,,,,,,,,,,,,,,,,,,,,,,,
,,1211.792581611217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1182.941572472087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1191.3690026327445,,,,,,,,,,,,,,,,,,,,
,,,1172.5670463418423,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1236.9225224682712,,,,,,,,,,,,,,,,
,,,,,,,,1195.2017713729947,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1201.323854662429,,,,,,,,,,,,,,,,,,,,,,,
,,,,1189.7912280572134,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1215.856053438369,,,,,,,,,,,,,,,,,,
1174.5931217006407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1161.6817345532158,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1155.3871376151899,,,,,,,,,,,,,,,,,
,,,,,1217.2551544025932,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,992.9885916021292,,,,,,,,,,,,,,,
,,,,,,,,,1235.1166181863646,,,,,,,,,,,,,,,,,,,,,
,,,,,,1201.7748382045386,,,,,,,,,,,,,,,,,,,,,,,,
,1222.8751716568124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1222.7202965258764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1175.0509879786537,,,,,,,,,,,,,,,,,,,,
,,,1148.6323606042013,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,983.8329639877609,,,,,,,,,,,,,,,,
,,,,,,,,1220.744323223846,,,,,,,,,,,,,,,,,,,,,,
,,,,1219.6749967308149,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1146.4519711004682,,,,,,,,,,,,,,,,,,,
,,,,,,,747.8574682414945,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1207.8961687742144,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1167.3094790316495,,,,,,,,,,,,,,,,,
1214.4363357639409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1214.8466221053266,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1192.1071100588274,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1215.5534603218025,,,,,,,,,,,,,,,
,1222.0833343626718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1221.5743910549008,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1176.4147972953128,,,,,,,,,,,,,,,,,,,,
,,1196.3598139077048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1162.9939107039754,,,,,,,,,,,,,,,,
,,,1211.0805640219708,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1136.686833776575,,,,,,,,,,,,,,,,,,
,,,,1188.1279438025338,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1156.059398311036,,,,,,,,,,,,,,,,,,,
1164.106847180446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1228.4085303547722,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1198.3335536397071,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1196.1191081557495,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1223.7200971868547,,,,,,,,,,,,,,,,,
,,,,,,,,,1202.3026915549501,,,,,,,,,,,,,,,,,,,,,
,,,,,,1179.9634837682286,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1228.1512429086838,,,,,,,,,,,,,,,
,1223.6943982473488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1201.3295230550962,,,,,,,,,,,,,,,,,,,,
,,1200.9341243085032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1193.9942498150267,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.28990675,50.06,5328000,0.99
,,,,,,,,,,,,,,1183.0225684063973,,,,,,,,,,,,,,,,
,,,,,,,,,,,1135.7843361248167,,,,,,,,,,,,,,,,,,,
,,,,1213.6305581007841,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1175.9762746185704,,,,,,,,,,,,,,,,,,
,,,,,,,,1194.9695319545026,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1198.8436205760568,,,,,,,,,,,,,,,,,,,,,,,
1249.1673370071696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1194.6710834202229,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1175.6301809116246,,,,,,,,,,,,,,,,,
,,,,,,,,,1172.2076484587506,,,,,,,,,,,,,,,,,,,,,
,,,,,,1199.0760159546617,,,,,,,,,,,,,,,,,,,,,,,,
,1151.825406397835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1254.4975605705122,,,,,,,,,,,,,,,
,,,1188.8425410014104,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1198.8531893326394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1220.7292695406118,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,945.3059734269679,,,,,,,,,,,,,,,,
,,,,,,,,,,,1198.8318922921744,,,,,,,,,,,,,,,,,,,
,,,,1202.1685232098691,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1199.3595063533369,,,,,,,,,,,,,,,,,,
,,,,,,,,1175.88876176613,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,695.5958161814013,,,,,,,,,,,,,,,,,,,,,,,
1197.7709772629364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1173.8623092526902,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,956.8482178295511,,,,,,,,,,,,,,,,,
,,,,,1004.6851623452224,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1170.7184412406789,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1146.768474882059,,,,,,,,,,,,,,,,
,1169.6189571473906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1144.315687660563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1242.5086800515537,,,,,,,,,,,,,,,,,,,,,,,,
,,,1194.7632615440634,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,963.6366668174123,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1184.1879143485698,,,,,,,,,,,,,,,,,,
,,,,1180.9918223974596,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1232.5520233505629,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1195.3801609152765,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1226.6587217808633,,,,,,,,,,,,,,,,,,,,,,,
1212.9779700763806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1231.3992401695266,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1199.9095802292563,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1175.706246535964,,,,,,,,,,,,,,,
,,,,,1238.4658345343657,,,,,,,,,,,,,,,,,,,,,,,,,
,1172.2799500750775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1150.3332533243224,,,,,,,,,,,,,,,,,,,
,,,1175.0147318483491,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.0518339198593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1144.4375152724722,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1196.791943514987,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1233.5626092132322,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1159.292994333707,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1222.7643144919064,,,,,,-4.5319978184998035,0.2,3233.9964827656745,0.5456485152244568,2870.8125,0.0003,0.010135831,0.195751953125,0.6594968736171722,0.0019480112910059688,1630,,,,
1175.3843257417248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1169.815655053262,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1165.1408117594312,,,,,,,,,,,,,,,,,,,,,,
,1163.1572409304642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1196.925731834126,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1180.4890648310115,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1204.9544753634013,,,,,,,,,,,,,,,
,,,,,1193.5402393783666,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1137.4706879961266,,,,,,,,,,,,,,,,,,,
,,,1181.3865595145207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1196.3120732565849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1180.2762373005048,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1205.826428805593,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1198.902738034097,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.29184602065,,,,,,,,,,,,,,,,,,
,,,,,,,,,,965.7177856667624,,,,,,,,,,,,,,,,,,,,
1164.3670200976007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1204.3431841241875,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1209.0490134900338,,,,,,,,,,,,,,,,,,,,,,,
,1199.753281620088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1183.0183864225598,,,,,,,,,,,,,,,,,,,,,
,,,,,1176.9018482171161,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,975.6664256462493,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1200.6818946826709,,,,,,,,,,,,,,,,,,,
,,1188.9509118078709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1226.8303004812658,,,,,,,,,,,,,,,
,,,1176.65346169563,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1172.9865196627445,,,,,,,,,,,,,,,,
,,,,,,1200.9509387998164,,,,,,,,,,,,,,,,,,,,,,,,
,,,,954.5503175678857,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1160.0066568093482,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1204.243315072269,,,,,,,,,,,,,,,,,,
1187.8269973711683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1198.528872422506,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1184.9584776673219,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1188.638002472982,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,971.6726939764003,,,,,,,,,,,,,,,,,
,1204.611697842261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1139.1319198106496,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1190.0232175560973,,,,,,,,,,,,,,,,,,,
,,,,,,,,,785.9379346478697,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1207.169649858967,,,,,,,,,,,,,,,
,,1241.375107645401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,991.5347247309015,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1196.5384489635503,,,,,,,,,,,,,,,,
,,,,1225.0948210249162,,,,,,,,,,,,,,,,,,,,,,,,,,
1219.4260077501476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1008.5551090376539,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1010.9964898360198,,,,,,,,,,,,,,,,,,
,,,,,,,,1186.9125126254326,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1203.6533709986024,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1198.7930522651861,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1238.0841830058896,,,,,,,,,,,,,,,,,
,,,1181.018251550472,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1228.2841405303645,,,,,,,,,,,,,,,,,,,,,,,,
,1238.5047587322554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1166.1860353266688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1204.2130644038673,,,,,,,,,,,,,,,
,,,,1186.0617927809615,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1230.580584377631,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,983.8347401376817,,,,,,,,,,,,,,,,
,,,,,,,,,,,1236.2976891337125,,,,,,,,,,,,,,,,,,,
